Question,Predicted_Label
안녕?,2
날씨,2
오늘의 날씨는?,2
대체 음란찜이 뭐야?,2
오늘 냉장고에 뭐가 있을가,2
안녕?,2
안녕,2
안녕,2
너 뭐 할수있어?,2
오늘은 돼지고기 많이 썰어 넣은 얼큰한 김치찌개가 먹고 싶어,2
두부 가츠샌드위치 레시피 알려줘,0,두부 가츠샌드위치를 만들기 위해 필요한 재료입니다: ['식빵 4장'  '양배추 250g'  '두부 300g'  '소금 약간'  '후추 약간'  '식초 1 5티스푼'  '설탕 2티스푼'  '토마토 (1cm 두께 슬라이스) 3~4장'  '홀그레인머스터드 약간'  '발사믹글레이즈 약간'  '어린잎채소 약간'  '밀가루 4티스푼'  '물 100cc'  '소금 한 꼬집'  '빵가루 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 양배추는 곱게 채를 썰어주세요 '  'Step 2: 식초 1 5티스푼  설탕 2티스푼  소금 0 5티스푼을 양배추에 넣어 손으로 조물조물 주물러서 15분정도 두어요 '  'Step 3: 두부는 물기를 빼고 소금  후춧가루 약간을 뿌려주세요  빵가루와 튀김옷을 준비해주세요  두부에 튀김옷을 적신 뒤 빵가루를 입혀주세요 '  'Step 4: 180도 기름에서 노릇노릇하게 두부를 튀겨 두부가츠를 만들어주세요 '  'Step 5: 식빵에 홀그레인머스터드를 발라주세요 '  'STEP2의 절인 양배추의 물기를 짠 후 빵에 듬뿍 올려주세요 '  'Step 7: 어린잎을 올리고 토마토  두부가츠의 순서대로 올려주세요 '  'Step 8: 발사믹글레이즈를 뿌리고 나머지 식빵으로 덮어주세요 '  'Step 9: 유산지로 샌드위치를 단단하게 싸서 먹기 좋게 나누어 썰고 마무리해주세요 ']
"나는 지금 양배추, 두부, 소금, 후추, 식초, 설탕 밖에 없어",2,"챗봇: 요리명 기반, 혹은 재료명 기반으로 질문을 해주세요. 그 외 질문은 처리할 수 없습니다.."
"양배추, 도부, 후추",1,모든 재료가 포함된 요리: 도라지나물  채식 김치 콩나물국  도라지나물
도라지나물 레시피,0,도라지나물을 만들기 위해 필요한 재료입니다: ['깐도라지: 300g'  '소금: 1큰술'  '멸치다시마육수(또는\xa0물): 1⁄2컵'  '들기름: 2큰술'  '통깨: 약간'  '다진 파 (흰부분): 1큰술'  '다진 마늘: 1⁄2큰술'  '소금: 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 도라지는 굵은부분은 십자로 가른 후 5~6센치 길이로 자르고 찬물에 20분정도 담가주세요 '  'Step 2: 손질한 도라지는 약간의 물과 소금을 넣고 바락바락 주무른 후 물에 깨끗이 헹궈 쓴맛을 빼주세요  (tip  통도라지는 돌려가며 껍질을 벗겨 손질하고 도라지의 쓴맛이 강할 때는 소금에 주물러 끓는물에 살짝 데친 후 찬물에 1시간정도 담갔다가 사용하세요 )'  'Step 3: 팬에 들기름 1큰술을 두르고 도라지와 양념재료를 넣고 볶다가 멸치다시마육수를 넣고 중약불에서 도라지가 부드러워질 때까지 볶아주세요 '  'Step 4: 도라지가 국물없이 볶아지면 마지막에 들기름과 통깨를 뿌려주세요  (기호에 따라 참기름을 사용하셔도 되구요  부족한 간은 소금을 가감해서 조절해주세요 )']
나는 지금 김치랑 두부랑 찬밥 밖에 없는데 ,2,"챗봇: 요리명 기반, 혹은 재료명 기반으로 질문을 해주세요. 그 외 질문은 처리할 수 없습니다.."
"김치, 두부, 찬밥으로 뭘 먹을수이씅ㄹ가",0,김치와 두부김치를 만들기 위해 필요한 재료입니다: ['두부 1/2모'  '배추김치 1/4포기'  '깻잎 10장'  '깨소금 1큰술'  '다진파 1큰술'  '다진마늘 1/2큰술'  '참기름 1큰술'  '소금 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 두부는 팔팔 끓는물에 소금을 약간 넣고 속까지 따뜻하게 익도록 데쳐낸다 '  'Step 2: 배추김치는 소를 대강 털고 1cm 폭으로 송송 썬 다음 다진 마늘과 참기름으로 무쳐놓는다 '  'Step 3: 양념한 김치를 팬에 넣고 숨이 죽도록 볶는다 '  'Step 4: 찬밥  깨소금  다진 파  다진 마늘을 섞어 양념장을 만든다 '  'Step 5: 두부를 먹기 좋게 썬 다음 깻잎과 볶은 김치를 접시에 담아 낸다 ']
두부와 김치로 뭐 먹을 수 있을까? ,0,두부와 김치를 만들기 위해 필요한 재료입니다: ['두부 1/2모'  '돼지고기(다진것) 100g'  '배추김치 1/4포기'  '깻잎 10장'  '깨소금 1큰술'  '소금 1작은술'  '참기름 1작은술'] 조리 과정은 다음과 같습니다: ['Step 1: 두부는 팔팔 끓는물에 소금을 약간 넣고 속까지 따뜻하게 익도록 데쳐낸다 '  'Step 2: 돼지고기는 곱게 다져서 물기를 꼭 짜고 5cm 길이로 썬다 '  'Step 3: 배추김치는 소를 대강 털고 1cm 폭으로 송송 썬 다음 다진 마늘과 참기름으로 무쳐놓는다 '  'Step 4: 그릇에 돼지고기를 담고 그 위에 김치를 얹어 모양을 낸다 ']
두부와 돼지고기로 할 수 있는 음식,0,두부와 돼지고기우엉조림을 만들기 위해 필요한 재료입니다: ['두부 1모'  '돼지고기 100g'  '양파 1/2개'  '청고추 2개'  '홍고추 1개'  '대파 1/2뿌리'  '멸치 30g'  '다시마(10cm x 10cm) 1장'  '간장 약간'  '마늘 1쪽'  '청주 약간'  '소금 약간'  '후춧가루 약간'  '맛술 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 두부는 길쭉하고 얇게 썰어 물기를 제거한 후 으깨어 놓는다 '  'Step 2: 양파는 굵게 채썰고 청고추  홍고추는 어슷썰어 씨를 털어낸다 '  'Step 3: 고추는 어슷썰어 씨를 털어내고 대파  마늘은 저며썬다 '  'Step 4: 냄비에 다시마  국물용 멸치  청고추  홍고추를 넣고 끓이다가 돼지고기를 넣어 계속 끓인다 '  'Step 5: 국물이 끓으면 두부를 넣어 간을 맞춘 후 고춧가루를 풀어 넣고 불을 끈다 '  'Step 6: 돼지고기 우엉은 먹기 좋게 0 3cm 두께로 썰어 접시에 담고 고추장  다진 마늘  청주를 곁들인다 ']
두부와 미나리로 만들 수 있는 음식모야?,0,두부와 미나리를 만들기 위해 필요한 재료입니다: ['두부 1모  미나리 5대  돼지고기안심 80g  배추 100g'  '계란 1개  녹말 1큰술  식용유 약간'  '다진마늘 1작은술  생강 13작은술  소금 약간  후춧가루 약간  참기름 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 두부는 물기를 제거해 으깨고 미나리는 깨끗이 다듬은다 '  'Step 2: 돼지고기는 곱게 다져 놓는다 '  'Step 3: 볼에 준비한 야채를 넣고 소금  후춧가루  참기름 등으로 밑간해 둔다 '  'Step 4: 오븐용 프라이팬에 식용유를 두르고 반죽을 한 국자씩 얹어 노릇하게 지진다 '  'Step 5: 미나리는 식용유를 두르고 다진 마늘을 볶다가 돼지고기를 넣어 같이 볶아준다 '  'Step 6: 에 두부  미나리  돼지고기를 넣어 가볍게 볶아주다가 소금  후춧가루로 간을 한다 '  'Step 7: '  'Step 8: ']
"두부, 미나리 요리",0,두부미역냉채를 만들기 위해 필요한 재료입니다: ['두부 1모'  '미역 100g'  '양파 1/2개'  '홍고추 1/2개'  '간장 1/4컵'  '참기름 1큰술'  '설탕 1큰술'  '통깨 1큰술'] 조리 과정은 다음과 같습니다: ['Step 1: 두부는 6등분하여 끓는 물에 살짝 데친 뒤 물기를 제거하여 냉장고에 넣어 차게 식힌다 '  'Step 2: 미역은 충분히 불려 다져 놓는다 '  'Step 3: 양파는 곱게 다져서 물에 씻어 매운기를 뺀뒤 물기를 꼭 짠다 '  'Step 4: 홍고추는 곱게 다지고 분량의 양념 재료를 섞어 소스를 만들어둔다 '  'Step 5: 차게 해놓은 두부는 접시에 보기좋게 담는다 '  'Step 6: 두부 위에 다진 미역을 얹고  그 위에 다진 양파와 홍고추를 얹고 소스를 끼얹어 낸다 ']
"두부, 미역, 양파가 들어가는 ㄴ요리",0,두부가츠샌드위치를 만들기 위해 필요한 재료입니다: ['식빵4장'  '양배추250g'  '두부300g'  '소금약간'  '후추약간'  '식초1 5티스푼'  '설탕2티스푼'  '토마토 1cm 두께 슬라이스3~4장'  '홀그레인머스터드약간'  '발사믹글레이즈약간'  '어린잎채소약간'  '밀가루4티스푼'  '물100cc'  '소금한 꼬집'  '빵가루약간'] 조리 과정은 다음과 같습니다: ['Step 1: 양배추는 곱게 채를 썰어주세요 '  'Step 2: 식초 1 5티스푼  설탕 2티스푼  소금 0 5티스푼을 양배추에 넣어 손으로 조물조물 주물러서 15분정도 두어요 '  'Step 3: 두부는 물기를 빼고 소금  후춧가루 약간을 뿌려주세요   빵가루와 튀김옷을 준비해주세요  두부에 튀김옷을 적신 뒤 빵가루를 입혀주세요 '  'Step 4: 180도 기름에서 노릇노릇하게 두부를 튀겨 두부가츠를 만들어주세요 '  'Step 5: 식빵에 홀그레인머스터드를 발라주세요 '  'STEP2의 절인 양배추의 물기를 짠 후 빵에 듬뿍 올려주세요 '  'Step 7: 어린잎을 올리고 토마토  두부가츠의 순서대로 올려주세요 '  'Step 8: 발사믹글레이즈를 뿌리고 나머지 식빵으로 덮어주세요 '  'Step 9: 유산지로 샌드위치를 단단하게 싸서 먹기 좋게 나누어 썰고 마무리해주세요 ']
안녕?,2,"챗봇: 요리명 기반, 혹은 재료명 기반으로 질문을 해주세요. 그 외 질문은 처리할 수 없습니다.."
김치찌개가 먹고싶은데,0,김치찌개를 만들기 위해 필요한 재료입니다: ['배추김치 1/4포기'  '대파 1뿌리'  '청고추 1개'  '홍고추 1개'  '다시마(10cm x 10cm) 1장'  '멸치 한줌'  '무 1/4개'  '물 4컵'  '생강즙 1/2작은술'  '다진마늘 1큰술'  '참기름 1작은술'  '고춧가루 3큰술'  '청주 2큰술'] 조리 과정은 다음과 같습니다: ['Step 1: 잘 익은 배추김치는 속을 털고 5cm 길이로 썬다 '  'Step 2: 냄비에 분량의 육수 재료를 넣고 끓인다 '  'Step 3: 분량의 고춧가루에 다진 마늘  생강즙  청주를 넣고 고루 섞어 양념 고춧가루를 만들어놓은 뒤 30분정도 재워둔다 '  'Step 4: 냄비에 1을 넣고 3과 2의 육수 4컵을 고루 부어 푹 끓인 후 어슷썬 고추와 대파  다진 마늘  참기름을 넣어 마무리한다 ']
"갑자기 다른게 먹고싶네, 배추김치와 대파, 멸치로 할 수 있는 요리",0,배추김치를 만들기 위해 필요한 재료입니다: ['배추 10포기'  '무 1개'  '밤 10개'  '배 3개'  '대추 10개'  '대파 2뿌리'  '미나리 1/2단'  '다진마늘 4큰술'  '석이버섯 약간'  '실고추 5g'  '잣 2큰술'  '[절임용소금물] 소금 3컵'  '물 12컵'  '말린표고버섯 2개'  '통생강 1개'  '[국물용 소금물] 소금 6큰술'  '물 30컵'] 조리 과정은 다음과 같습니다: ['Step 1: 배추는 속이 꽉 차고 묵직한 것으로 골라 큰 것은 4등분  작은 것은 2등분하고 15% 농도의 소금물에 담갔다가 건진 후 굵은 소금을 뿌려 5시간 동안 절여둔다 '  'Step 2: 무  밤  배는 5cm 길이로 채썰고 대추는 돌려 깎아 씨를 뺀 후 채썬다  생강은 곱게 채썰고 미나리는 5cm로 자르고 대파는 흰 부분만 3cm 길이로 잘라 채썬다 '  'Step 3: 표고버섯은 물에 불린 후 기둥을 떼고 채썬다  생강은 곱게 채썰고 미나리는 5cm로 자르고 대파는 흰 부분만 3cm 길이로 잘라 채썰고 대파는 흰 부분만 3cm 길이로 잘라 채썬다 '  'Step 4: 무  밤  미나리  대파와 다진 마늘  생강을 섞고 실고추를 넣어 버무린 후 대추  표고버섯  잣  채썬 석이버섯을 넣고 소금으로 간한다 '  'Step 5: 절여둔 배추와 무에 물기를 뺀 배추 사이사이에 섞은 소가 한쪽으로 몰리지 않게 골고루 넣고 겉잎으로 감싼다 '  'Step 6: 물기를 말끔히 닦은 항아리에 배추 속이 위로 오게  눌러 담은 후 양념 국물을 붓고 시원한 곳에 두어 익힌다 ']
"배추김치, 멸치,대파로 할수있는 요리",1,모든 재료가 포함된 요리: 김치 순두부찌개  두부김치  김치두부쌈
"재료가 없네, 배추김치, 멸치, 대파로 할수있는 요리",1,모든 재료가 포함된 요리: 김치두부쌈  두부새우젓국찌개  칠리 가지탕수
김치 두부쌈 레시피 알려줘,0,김치 두부쌈밥을 만들기 위해 필요한 재료입니다: ['김치: 1⁄6포기 (200g)'  '두부: 1모'  '밥: 2공기'  '시판용 김: 3장'  '깻잎: 6장'  '들기름: 1큰술'  '통깨: 약간'  '간장: 1큰술'  '설탕: 1⁄2큰술'  '소금: 1작은술'  '식초: 1큰술'  '물: 1큰술'  '소금: 약간'  '참기름: 1큰술'] 조리 과정은 다음과 같습니다: ['Step 1: 김치는 1cm 두께로 썰어주세요  두부는 칼등으로 으깨 주세요  깻잎은 얇게 채를 썰어주세요  볼에 양념 재료를 넣고 섞어주세요 '  'Step 2: 달군 팬에 들기름 1큰술을 두르고 두부를 돌려가며 노릇하게 구워주세요 '  'Step 3: 김치를 넓게 깔고  두부를 올려 돌돌 말아주세요 '  'Step 4: 냄비에 들기름 1큰술을 두르고 대파(1/2분량)을 넣어 볶다가 깻잎(통깨  소금을 약간 넣어 볶아주세요 )'  'Step 5: 김치가 투명해지면 깻잎(통깨  소금을 약간 넣어 볶아주세요 )'  'Step 6: 마지막에 들기름 1큰술을 두르고 불린 김치와 깻잎을 올려 단단하게 말아주세요 '  'Step 7: 밥과 김치를 곁들여 맛있게 즐겨주세요 ']
한식 중에 아무거나 추천해줘,3,"쇠고기말이주먹밥, 오징어순대, 두부미역냉채은(는) 어떠세요? 
궁금하시면 음식의 재료나 레시피도 알려드릴게요"
갑자기 김치찌개가 먹고 싶은데,0,김치찌개를 만들기 위해 필요한 재료입니다: ['배추김치 1/4포기'  '대파 1뿌리'  '청고추 1개'  '홍고추 1개'  '다시마(10cm x 10cm) 1장'  '멸치 한줌'  '무 1/4개'  '물 4컵'  '생강즙 1/2작은술'  '다진마늘 1큰술'  '참기름 1작은술'  '고춧가루 3큰술'  '청주 2큰술'] 조리 과정은 다음과 같습니다: ['Step 1: 잘 익은 배추김치는 속을 털고 5cm 길이로 썬다 '  'Step 2: 냄비에 분량의 육수 재료를 넣고 끓인다 '  'Step 3: 분량의 고춧가루에 다진 마늘  생강즙  청주를 넣고 고루 섞어 양념 고춧가루를 만들어놓은 뒤 30분정도 재워둔다 '  'Step 4: 냄비에 1을 넣고 3과 2의 육수 4컵을 고루 부어 푹 끓인 후 어슷썬 고추와 대파  다진 마늘  참기름을 넣어 마무리한다 ']
"재료가 없네, 배추김치, 멸치, 대파로 할수있는 요리",1,모든 재료가 포함된 요리: 김치두부쌈  두부새우젓국찌개  칠리 가지탕수
김치두부쌈 어떻게 만들어?,0,김치두부쌈을 만들기 위해 필요한 재료입니다: ['신김치 2포기'  '두부 1모'  '돼지고기(보쌈용) 600g'  '청고추 1개'  '깻잎 1봉'  '대파 1/2뿌리'  '생강 1쪽'  '소금 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 김치는 얇게 썰어둔다 '  'Step 2: 두부는 끓는물에 데쳐 삼각모양으로 0 8cm 두께로 썰어 놓는다 '  'Step 3: 돼지고기는 가제에 싸서 끓는물에 대파  생강  소금을 넣고 삶은 후 알맞게 썬다 '  'Step 4: 접시에 돼지고기를 깔고  두부를 돌려 담은 후 김치를 얹어 보기좋게 준비한다 '  'Step 5: 쌈채소와 쌈장을 곁들이면 더욱 좋다 ']
한식 중에 아무거나 추천해줘,3,"쇠고기말이주먹밥, 오징어순대, 두부미역냉채은(는) 어떠세요? 
궁금하시면 음식의 재료나 레시피도 알려드릴게요"
갑자기 김치찌개가 먹고 싶은데,0,김치찌개를 만들기 위해 필요한 재료입니다: ['배추김치 1/4포기'  '대파 1뿌리'  '청고추 1개'  '홍고추 1개'  '다시마(10cm x 10cm) 1장'  '멸치 한줌'  '무 1/4개'  '물 4컵'  '생강즙 1/2작은술'  '다진마늘 1큰술'  '참기름 1작은술'  '고춧가루 3큰술'  '청주 2큰술'] 조리 과정은 다음과 같습니다: ['Step 1: 잘 익은 배추김치는 속을 털고 5cm 길이로 썬다 '  'Step 2: 냄비에 분량의 육수 재료를 넣고 끓인다 '  'Step 3: 분량의 고춧가루에 다진 마늘  생강즙  청주를 넣고 고루 섞어 양념 고춧가루를 만들어놓은 뒤 30분정도 재워둔다 '  'Step 4: 냄비에 1을 넣고 3과 2의 육수 4컵을 고루 부어 푹 끓인 후 어슷썬 고추와 대파  다진 마늘  참기름을 넣어 마무리한다 ']
"재료가 없네, 배추김치, 멸치, 대파로 할수있는 요리?",1,모든 재료가 포함된 요리: 김치두부쌈  두부새우젓국찌개  칠리 가지탕수
김치두부쌈 어떻게 만들어?,0,김치두부쌈을 만들기 위해 필요한 재료입니다: ['신김치 2포기'  '두부 1모'  '돼지고기(보쌈용) 600g'  '청고추 1개'  '깻잎 1봉'  '대파 1/2뿌리'  '생강 1쪽'  '소금 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 김치는 얇게 썰어둔다 '  'Step 2: 두부는 끓는물에 데쳐 삼각모양으로 0 8cm 두께로 썰어 놓는다 '  'Step 3: 돼지고기는 가제에 싸서 끓는물에 대파  생강  소금을 넣고 삶은 후 알맞게 썬다 '  'Step 4: 접시에 돼지고기를 깔고  두부를 돌려 담은 후 김치를 얹어 보기좋게 준비한다 '  'Step 5: 쌈채소와 쌈장을 곁들이면 더욱 좋다 ']
오늘의 날씨는 ?,2,"챗봇: 요리명 기반, 혹은 재료명 기반으로 질문을 해주세요. 그 외 질문은 처리할 수 없습니다.."
날씨,2,"챗봇: 요리명 기반, 혹은 재료명 기반으로 질문을 해주세요. 그 외 질문은 처리할 수 없습니다.."
한식 중에 아무거나 추천해줘,3,"쇠고기말이주먹밥, 오징어순대, 두부미역냉채은(는) 어떠세요? 
궁금하시면 음식의 재료나 레시피도 알려드릴게요"
갑자기 김치찌개가 먹고 싶네,0,김치찌개를 만들기 위해 필요한 재료입니다: ['배추김치 1/4포기'  '대파 1뿌리'  '청고추 1개'  '홍고추 1개'  '다시마(10cm x 10cm) 1장'  '멸치 한줌'  '무 1/4개'  '물 4컵'  '생강즙 1/2작은술'  '다진마늘 1큰술'  '참기름 1작은술'  '고춧가루 3큰술'  '청주 2큰술'] 조리 과정은 다음과 같습니다: ['Step 1: 잘 익은 배추김치는 속을 털고 5cm 길이로 썬다 '  'Step 2: 냄비에 분량의 육수 재료를 넣고 끓인다 '  'Step 3: 분량의 고춧가루에 다진 마늘  생강즙  청주를 넣고 고루 섞어 양념 고춧가루를 만들어놓은 뒤 30분정도 재워둔다 '  'Step 4: 냄비에 1을 넣고 3과 2의 육수 4컵을 고루 부어 푹 끓인 후 어슷썬 고추와 대파  다진 마늘  참기름을 넣어 마무리한다 ']
