Type,Name,Ingredients,Steps
양식,메추리알 감자샐러드,"['메추리알 20알', '감자 2개', '오이 1/2개', '베이컨 4줄', '잎채소 한줌', '아몬드 슬라이스 약간', '파슬리 약간', '마요네즈 4큰술', '머스터드 소스 1/2큰술', '올리고당 1큰술', '소금 두꼬집', '후추 약간']","['Step 1: 냄비에 메추리알이 잠길 만큼 물을 넣고 약간의 소금과 식초를 넣은 후 끓어오르면 중불로 줄이고, 5분 정도 더 삶고 난 뒤 찬물에 담가 껍질을 벗겨주세요.', 'Step 2: 감자와 오이는 사방 2센티 크기로 자르고, 베이컨은 3센티 길이 잘라주세요.', 'Step 3: 볼에 드레싱 재료를 넣어 고루 섞어주고 잎채소는 먹기 좋게 자른 후 찬물에 담갔다가 물기를 제거해주세요.', 'Step 4: 감자는 끓는 물에 소금을 넣고 6~8분 정도 삶고 체에 받쳐 식혀주세요.', 'Step 5: 달군 팬에 베이컨을 볶은 후 기름기를 제거해주세요.', 'Step 6: 볼에 메추리알과 감자, 오이, 베이컨, 드레싱을 넣고 섞어주세요.', 'Step 7: 접시에 잎채소를 깔고 메추리알 샐러드를 올린 후 아몬드 슬라이스, 파슬리 가루를 뿌려주세요.']"
양식,크루아상 크래미샌드위치,"['크루아상 3개', '크래미 6줄', '양파 1/6개', '오이피클 40g', '토마토 1개', '치커리 (또는 잎채소) 한 줌', '머스터드 약간', '마요네즈 2큰술', '허니 머스터드 1/2큰술', '올리고당 1/2큰술', '소금. 후추 약간씩']","['Step 1: 양파와 오이피클은 잘게 다지고, 토마토는 링으로 썰어 약간의 소금과 후추로 밑간을 해주세요.', 'Step 2: 볼에 소스재료를 넣어 섞고, 크루아상은 반으로 잘라주세요.', 'Step 3: 크래미를 먹기 좋게 찢은 후 다진 양파와 오이피클, 소스재료와 함께 볼에 넣고 고루 섞어 크래미 샐러드를 만들어주세요.', 'Step 4: 크루아상의 양쪽 면에 머스터드를 얇게 펴 바르고, 빵-치커리-크래미 샐러드-토마토링-빵 순으로 얹어 크래미 샌드위치를 만들어주세요.', 'Step 5: 완성된 샌드위치를 예쁜 그릇(또는 나무 도마)에 올려 내어주세요.']"
양식,하와이안무스비,"['밥 2공기', '스팸 1캔(200g)', '달걀 4~6개', '오이 1/2개', '묵은지 1/4포기', '김밥용 김 3장', '깨 1작은술', '참기름 약간', '소금 약간', '맛술 1큰술', '소금 1/2작은술', '후추 약간']","['Step 1: 오이는 6센치 길이의 편으로 썰고, 묵은지 (또는 잘익은 김치)는 양념을 털어내고 6센치 길이로 썰어주세요.', 'Step 2: 스팸은 길게 5등분으로 자르고, 달군 팬에 넣어 노릇하게 구워 주세요.', 'Step 3: 달걀지단재료를 고루 섞은 후 체에 내리고 약한불에서 스팸두께로 달걀을 말아주세요. (달걀물을 체에 거르면 껍질이나 알끈이 제거되어 더 매끈하고 부드러운 달걀말이가 돼요) ', 'Step 4: 밥은 참기름 1큰술과 깨 1작은술, 약간의 소금으로 간을 해주세요.', 'Step 5: 네모난 통에 랩을 깔고 밥-오이-지단-스팸-묵은지-밥 순서로 올린 후 랩을 이용해서 빼주세요.', 'Step 6: 김을 반으로 2등분하고, 무스비를 김으로 돌돌 감싸 먹기 좋은 크기로 잘라주세요.', 'Step 7: 특별한 한 끼나 도시락으로 활용하기 좋아요.']"
양식,함박스테이크,"['다진 쇠고기 150g', '다진 돼지고기 150g', '양파 1개', '양송이버섯 3개', '버터 1큰술', '올리브유 약간', '빵가루 1/2컵', '달걀 1개', '케첩 1큰술', '머스터드소스 1/2큰술', '다진마늘 1작은술', '소금 1/2작은술', '후추 약간', '물 1/2컵', '돈가스소스 3큰술', '케첩 2큰술', '소금 약간']","['Step 1: 양송이는 편으로 썰고, 양파의 반은 채를 썰고 반은 다져서 준비해주세요. ', 'Step 2: 달군 팬에 약간의 올리브유를 두르고, 다진양파를 넣은 후 약간의 소금, 후추로 밑간하여 볶아 식혀주세요. ', 'Step 3: 볶은 양파는 고기양념 재료와 섞어 충분히 치대고, 4등분하여 둥글게 빚고 가운데 부분을 살짝 납작하게 눌러주세요. (Tip. 비닐 장갑에 기름을 묻힌 후 모양을 잡으면, 반죽이 달라 붙지 않아 모양을 매끈하게  만들 수 있어요.)', 'Step 4: 달군 팬에 기름을 두른 후 중불에서 양쪽 겉면을 노릇하게 익히고, 약불에서 팬의 뚜껑을 닫고 은근히 속까지 익혀주세요.', 'Step 5: 달군 팬에 버터를 넣고, 양파채와 양송이를 넣은 후 2분간 볶다가 소스재료를 넣어 끓여주세요.', 'Step 6: 접시에 함박스테이크를 담고 소스를 올린 후 곁들임 채소를 담아주세요.(기호에 따라 반숙 달걀후라이를 얹어 드셔도 맛있답니다.)']"
양식,할로윈오픈버거,"['모닝빵 3개', '마요네즈 약간', '슬라이스치즈  6장', '다진 쇠고기 100g', '다진 돼지고기 100g', '양파 1/2개', '빵가루 2큰술', '케첩 1큰술', '굴소스 1큰술', '다진 마늘 1/2작은술', '소금.후추 약간씩']","['Step 1: 다진 쇠고기, 돼지고기는 키친타월로 핏물을 제거해주세요.', 'Step 2: 양파는 곱게 다지고 마른 팬에 볶아 수분을 제거합니다. 양파를 식힌 후 나머지 패티 재료와 함께 볼에 넣고 잘 섞어 치대주세요. 패티를 충분히 치대어야 굽는 과정에서 부서지지 않아요.', 'Step 3: 반죽을 동그랗게 빚은 후 모닝빵 크기보다 조금 더 큰 크기로 납작하게 눌러 패티를 완성합니다.', 'Step 4: 달군 팬에 패티를 올려 앞뒤로 노릇하게 구워주세요. 센 불에서 겉을 익힌 후 약한 불로 줄여 뚜껑을 덮고 속까지 익혀주세요.', 'Step 5: 모닝빵은 가로로 포를 뜨듯이 갈라 팬에 구워주세요.', 'Step 6: 모닝빵에 마요네즈를 바르고 그 위에 패티를 올립니다. 치즈는 모양을 내서 자른 후 패티 위에 얹어주세요.']"
양식,단호박팬케이크,"['단호박 1개', '꿀 1큰술', '핫케이크믹스 250g', '우유 150ml', '달걀 1개']","['Step 1: 단호박을 찜 솥에 익힌 후, 껍질을 제거하고 으깨주세요. ', 'Step 2: 으깬 단호박에 꿀을 넣어 섞은 후 둥글게 모양을 만들어주세요.', 'Step 3: 핫케이크믹스에 우유와 계란 1개를 넣고 거품기로 섞어주세요.', 'Step 4: 달군 팬에 식용유를 두르고, 반죽을 한 스푼 떠서 동그랗게 구워주세요.', 'Step 5: 반죽이 익어갈 때 쯤, 단호박을 올려주고 뒤집개를 이용해서 반을 접어 눌러주세요. 팬케이크 반죽이 익을 때까지 팬에서 돌려가서 익혀주세요.', 'Step 6: 기호에 따라 꿀이나 팬케이크 시럽을 곁들여주세요.']"
양식,쇠고기치즈롤튀김,"['쇠고기(불고기용등심) 120g', '달걀 2개', '밀가루 30g', '모짜렐라치즈 50g', '양파 1/2개', '새송이 1개', '파프리카 1/2개', '어린잎 한 줌']","['Step 1: 양파와 새송이, 파프리카는 채를 썰어 주세요.', 'Step 2: 달군 팬에 올리브유를 두르고 양파와 새송이, 파프리카를 소금과 후추를 넣어 살짝 익을 때까지 볶아주세요.', 'Step 3: 쇠고기는 핏물을 키친타올로 제거하고 소금, 후추로 간하고 밀가루를 약간 뿌려주세요. 준비한 쇠고기에 볶아놓은 야채와 모짜렐라 치즈를 얹은 후 양옆을 접은 후 돌돌 말아주세요.', 'Step 4: 말아놓은 쇠고기에 밀가루-계란-빵가루를 순서대로 묻힌 후 모양을 잡아주세요.', 'Step 5: 170도의 기름에 쇠고기를 넣고 살짝 노릇하게 튀겨주세요. 180도 이상의 기름에서 한 번 더 튀기면 바삭한 식감을 살릴 수 있답니다.', 'Step 6: 접시에 어린잎과 치즈롤을 담아내고 돈까스 소스와 함께 즐겨주세요.']"
양식,봉골레파스타,"['스파게티 160g', '바지락 500g', '마늘 5쪽', '방울토마토 6개', '양파 1/2개', '페페론치노 (또는 건고추 2개) 4개', '이태리파슬리 약간', '올리브오일 5큰술', '화이트와인 1/3컵', '스파게티 삶은물 1/4컵', '소금. 후추 약간씩']","['Step 1: 바지락은 흐르는 물에 비벼 깨끗이 씻은 후 약간의 소금을 넣은 물에 담가 해감해주세요.', 'Step 2: 마늘은 편으로 썰고 방울토마토를 2등분 한 후 양파, 페페론치노, 이태리파슬리는 굵게 다져주세요.', 'Step 3: 물 8컵에 굵은 소금 1/2큰술을 넣어 스파게티면을 6분 정도 삶고, 넓은 그릇에 펼친 후 올리브오일을 뿌려주세요. (면 삶은 물 1/4컵은 남겨두세요.)', 'Step 4: 팬에 올리브오일을 두르고 마늘을 넣고 살짝 볶다가 양파와 페페론치노를 넣은 후 약간의 소금과 후추로 밑간하여 1분 정도 볶아주세요.', 'Step 5: 바지락과 화이트와인, 면 삶은 물을 넣어 조개 입이 벌어질 때까지 끓여주세요. 삶은 스파게티 면을 넣고 1~2분 정도 볶아주세요.', 'Step 6: 방울토마토를 넣고 살짝 볶아주다가 약간의 소금과 후추로 간을 하고 이태리파슬리와 올리브오일을 뿌려주세요.']"
양식,불고기퀘사디아,"['쇠고기등심(불고기용) 150g', '토르티야 2장', '체더슬라이스치즈 2장', '피자치즈 1컵', '양파 1/2개', '파프리카 1/2개', '시판 토마토소스 2큰술', '간장 1큰술', '다진 마늘 1작은술', '후추 약간', '설탕 1큰술']","['Step 1: 쇠고기는 키친타올로 핏물을 제거하고, 먹기 좋은 크기로 썰어 불고기 양념에 10분 정도 재워주세요.', 'Step 2: 달군 팬에 올리브유를 두르고, 채를 썬 양파와 파프리카를 넣은 후 약간의 소금, 후추를 뿌려 밑간을 하고 살짝 볶아주세요.', 'Step 3:  달군 팬에 쇠고기를 넣고 물기가 없어질 때까지 볶아주세요. ', 'Step 4: 토르티야 반쪽 면에 토마토소스 1큰술- 피자치즈- 양파, 파프리카, 불고기- 피자치즈와 체더 슬라이스 치즈 순으로 올리고 반으로 접은 후 마른팬에 올려 치즈가 녹을 때까지 약한불에서 노릇하게 구워주세요.', 'Step 5: 구운 퀘사디아를 먹기 좋은 크기로 잘라주세요.']"
양식,딸기롤프렌치토스트,"['식빵 5장', '딸기 10개', '크림치즈 3큰술', '누텔라(초코잼) 약간', '버터 약간', '슈가파우더 약간', '달걀 2개', '우유 1/4컵', '설탕 1/2큰술', '계피가루 약간', '소금 약간']","['Step 1: 딸기는 길게 4등분으로 자르고, 식빵은 테두리를 잘라 밀대로 밀어주세요. ', 'Step 2: 식빵 위에 크림치즈를 펴 바르고, 한쪽 끝에 누텔라-딸기 순으로 올려 돌돌 말아주세요.', 'Step 3: 달걀물 재료를 고루 섞은 후 말아놓은 식빵롤 표면에 달걀물을 묻혀주세요.', 'Step 4: 팬에 약간의 버터를 넣고, 식빵롤을 굴려가며 노릇하게 익혀주세요.  (팬에서 익힐 때 식빵이 겹쳐진 부분부터 먼저 익혀주세요.)', 'Step 5: 접시에 담은 후 슈가파우더(또는 설탕+계피가루)를 뿌려주세요. ']"
양식,치즈오믈렛,"['달걀 3개', '체더슬라이스 1큰술', '버터 1큰술', '우유 2큰술', '소금. 후추 약간씩', '토마토 1/3개', '양파 1/4개', '올리브유 2큰술', '케첩 2큰술', '핫소스 1/2큰술', '설탕 1/2큰술', '식초 1/2큰술', '파슬리가루 약간', '레몬즙 약간', '소금.후추 약간씩']","['Step 1: 볼에 달걀을 넣고 달걀물 양념 재료를 더해 잘 섞어주세요. ', 'Step 2: 토마토와 양파는 잘게 다져 살사소스 재료와 섞어주세요.', 'Step 3: 팬에 버터를 두른 후 달걀물을 준비해주세요.', 'Step 4: 달걀물을 넣고 고루 섞어 익히다가, 반쯤 익으면 달걀 위에 체더슬라이스를 넣고 타원형으로 접어주세요.', 'Step 5: 접시에 오믈렛을 담고 살사소스를 곁들여주세요.']"
양식,피시앤칩스,"['대구 또는 명태 2쪽', '감자 1개', '레몬 1/2개', '튀김가루 약간', '식용유 약간', '케첩 약간', '허브솔트 약간', '튀김가루 1컵', '찬 맥주 3/4컵', '소금. 후추 약간씩', '마요네즈 4큰술', '설탕 1/2큰술', '식초 1/2큰술', '다진 양파 2큰술', '다진 피클 2큰술', '레몬즙 1/2큰술', '파슬리가루 약간']","['Step 1: 포 뜬 생선살은 먹기 좋게 이등분하고, 허브솔트와 파슬리가루를 뿌려 밑간을 해주세요. 감자는 껍질을 제거하고, 손가락 두께로 자른 후 찬물에 10분간 담갔다가 물기를 제거해주세요. 양파와 피클을 다져 소스재료에 넣고 섞어주세요. (Tip. 감자를 10분간 담갔다가 건져내서 전분을 빼주면 감자튀김이 더 바삭해져요!)', 'Step 2: 볼에 반죽 재료를 넣고 살짝 섞어주세요. 생선살에 튀김가루를 골고루 묻히고 털어낸 후, 반죽을 묻혀 170도 기름에서 노릇하게 튀겨주세요.', 'Step 3: 10분간 찬물에 담궈둔 감자는 끓는 물에 소금을 한꼬집 넣어 살짝 삶은 후, 1차로 170도의 기름에서 한 번 튀겨 건져내고, 다시 한 번 센불에서 튀겨 약간의 소금을 뿌려주세요. (Tip. 1차로 낮은 온도에서 감자를 튀기면 감자튀김의 속이 부드러워지고 ,두번째 센불에서 튀기는 것은 겉면을 바삭하게 해준답니다)', 'Step 4: 접시에 생선튀김과 감자튀김을 담고 소스를 곁들여주세요.']"
양식,찹스테이크,"['쇠고기 등심 300g', '파프리카(빨간색) 1/2개', '양송이버섯 8개', '오이고추 2개', '마늘 3쪽', '양파 1/2개', '올리브유 약간', '버터 1큰술', '파슬리가루 약간', '스테이크소스 4큰술', '케첩 2큰술', '굴소스 1큰술', '머스터드소스 1/2큰술', '다진 마늘 1작은술', '소금. 후추 약간씩']","['Step 1: 쇠고기는 키친타올에 올려 핏물을 제거하고, 사방 3센치 크기로 자른 후 올리브유 1큰술과 마늘편, 약간의 소금, 후추를 뿌려서 5분 정도 재워주세요.', 'Step 2: 오이고추와 파프리카, 양파는 먹기 좋은 크기로 잘라주세요. 마늘은 편으로 썰고, 양송이버섯은 2등분해서 잘라주세요. 볼에 소스재료를 넣고 잘 섞어주세요.', 'Step 3: 팬에 버터 1큰술을 두르고, 마늘편과 고기를 넣어 고기의 겉면을 익히다가 손질한 야채를 넣고 1분 정도 볶은 후, 약간의 소금과 후추로 간을 해주세요.', 'Step 4: 소스를 넣어 골고루 섞어지면 불을 끄고 파슬리가루를 뿌려주세요. ']"
양식,토마토소스미트볼,"['다진 쇠고기 150g', '다진 돼지고기 150g', '양파 1/4개', '당근 1/4개', '빵가루 4큰술', '케첩 1큰술', '머스터드 1큰술', '달걀 1/2개', '다진 마늘 1작은술', '소금 두 꼬집', '후추 약간', '시판 토마토 소스 1컵', '물 1/2컵', '파르메산 치즈가루 1큰술', '파슬리가루 약간']","['Step 1: 다진 쇠고기와 돼지고기를 키친타올에 올려 핏물을 제거해주세요. 양파와 당근은 곱게 다진 후, 달군 팬에 올리브유를 두르고 약간의 소금, 후추를 뿌려 간을 하여 수분이 없게 볶아주세요.', 'Step 2: 볼에 고기와 볶아놓은 야채, 고기 양념재료를 넣고 골고루 섞어가며 치대주세요.  (반죽의 농도에 따라 빵가루를 가감해주세요) ', 'Step 3: 고기반죽을 한입 크기로 동그랗게 빚은 후, 달군 팬에 올리브유를 두르고 미트볼을 굴려가며 노릇하게 4분 정도 익혀주세요. (1개당 25g) ', 'Step 4: 새로 달군 팬에 토마토 소스와 물을 넣고 끓어오르면, 익혀놓은 미트볼을 넣어 2~3분정도 끓여 소스와 골고루 섞이도록 해주세요.', 'Step 5: 파르메산 치즈가루와 약간의 소금과 후추로 간을 하고 파슬리가루를 뿌려주세요. (기호에 따라 핫도그빵을 구워 미트볼과 야채, 치즈 등을 넣어 드셔도 맛있답니다.)']"
양식,에그베네딕트,"['달걀 4개', '슬라이스햄 4장', '시금치 한줌', '토마토 1개', '잉글리쉬머핀 2개', '다진마늘 1작은술', '파슬리가루 약간', '후추 약간', '마요네즈 2큰술', '씨겨자(또는 머스터드) 1큰술', '물 1리터', '식초 3큰술', '소금 1/2큰술', '버터 80g', '달걀노른자 2개', '레몬즙(또는 식초) 1/2큰술', '소금 약간']","['Step 1: 시금치는 깨끗이 씻어 밑동을 자르고, 토마토는 링으로 슬라이스해 약간의 소금, 후추를 뿌려주세요. ', 'Step 2: 팬에 올리브오일을 두른 후 다진마늘을 넣고, 향이 올라오면 시금치를 넣고 숨이 죽을때까지 살짝 볶다가 약간의 소금과 후추를 뿌려주세요.  햄은 그릴팬 또는 팬에 살짝 구워서 준비해주세요.', 'Step 3: 냄비에 식촛물재료를 넣고 살짝 끓어오르면 수저로 냄비 가장자리를 원모양으로 돌리면서 물중앙에 그릇에 깨어놓은 달걀을 넣어 2~3분 정도 익혀 수란을 만들어주세요', 'Step 4: 버터는 중탕으로 녹이거나 전자렌지에 40초 정도 녹여주세요.   볼에 달걀 노른자를 넣어 푼 후, 따뜻한 물이 있는 냄비 위에 볼을 얹고 녹인 버터를 조금씩 넣으면서 거품기로 섞어주세요. 레몬즙과 약간의 소금, 후추로 간을 해주세요', 'Step 5: 잉글리쉬머핀을 반으로 잘라 빵스프레드를 바른 후, 시금치-토마토-햄-수란 순서로 얹어주세요', 'Step 6: 접시에 담고 소스를 얹은 후, 약간의 후추와 파슬리가루를 뿌려 마무리해 주세요.']"
